track_sample_id,label,source_path,condition,bitrate,compressed_path,ok,status,size_bytes
sample_02691,FAKE,data/raw/Echoes/Echoes/TTA/stableaudio/Night_Owl_Broke_For_Free_stableaudio_TTA_001.mp3,mp3_128,128k,data/processed/mp3_robustness/mp3_128/sample_02691.mp3,True,encoded,2881036
sample_02691,FAKE,data/raw/Echoes/Echoes/TTA/stableaudio/Night_Owl_Broke_For_Free_stableaudio_TTA_001.mp3,mp3_64,64k,data/processed/mp3_robustness/mp3_64/sample_02691.mp3,True,encoded,1440540
sample_02700,FAKE,data/raw/Echoes/Echoes/TTA/stableaudio/Pista_Afuera_Epstein_stableaudio_TTA_001.mp3,mp3_128,128k,data/processed/mp3_robustness/mp3_128/sample_02700.mp3,True,encoded,2881036
sample_02700,FAKE,data/raw/Echoes/Echoes/TTA/stableaudio/Pista_Afuera_Epstein_stableaudio_TTA_001.mp3,mp3_64,64k,data/processed/mp3_robustness/mp3_64/sample_02700.mp3,True,encoded,1440540
sample_02702,FAKE,data/raw/Echoes/Echoes/TTA/stableaudio/Realize_Me_Jim_Rooster_stableaudio_TTA_001.mp3,mp3_128,128k,data/processed/mp3_robustness/mp3_128/sample_02702.mp3,True,encoded,2881036
sample_02702,FAKE,data/raw/Echoes/Echoes/TTA/stableaudio/Realize_Me_Jim_Rooster_stableaudio_TTA_001.mp3,mp3_64,64k,data/processed/mp3_robustness/mp3_64/sample_02702.mp3,True,encoded,1440540
sample_02703,FAKE,data/raw/Echoes/Echoes/TTA/stableaudio/Resistentialism_Nihilore_stableaudio_TTA_001.mp3,mp3_128,128k,data/processed/mp3_robustness/mp3_128/sample_02703.mp3,True,encoded,2881036
sample_02703,FAKE,data/raw/Echoes/Echoes/TTA/stableaudio/Resistentialism_Nihilore_stableaudio_TTA_001.mp3,mp3_64,64k,data/processed/mp3_robustness/mp3_64/sample_02703.mp3,True,encoded,1440540
sample_02714,FAKE,data/raw/Echoes/Echoes/TTA/stableaudio/Ugh_Humans_Can_Join_Mystery_Mammal_stableaudio_TTA_001.mp3,mp3_128,128k,data/processed/mp3_robustness/mp3_128/sample_02714.mp3,True,encoded,2881036
sample_02714,FAKE,data/raw/Echoes/Echoes/TTA/stableaudio/Ugh_Humans_Can_Join_Mystery_Mammal_stableaudio_TTA_001.mp3,mp3_64,64k,data/processed/mp3_robustness/mp3_64/sample_02714.mp3,True,encoded,1440540
sample_02724,FAKE,data/raw/Echoes/Echoes/TTA/stableaudio/El_Burrito_Malaventura_stableaudio_TTA_001.mp3,mp3_128,128k,data/processed/mp3_robustness/mp3_128/sample_02724.mp3,True,encoded,2881036
sample_02724,FAKE,data/raw/Echoes/Echoes/TTA/stableaudio/El_Burrito_Malaventura_stableaudio_TTA_001.mp3,mp3_64,64k,data/processed/mp3_robustness/mp3_64/sample_02724.mp3,True,encoded,1440540
sample_02741,FAKE,data/raw/Echoes/Echoes/TTA/stableaudio/Motocross_Mania_Monroeville_Music_Center_stableaudio_TTA_001.mp3,mp3_128,128k,data/processed/mp3_robustness/mp3_128/sample_02741.mp3,True,encoded,2881036
sample_02741,FAKE,data/raw/Echoes/Echoes/TTA/stableaudio/Motocross_Mania_Monroeville_Music_Center_stableaudio_TTA_001.mp3,mp3_64,64k,data/processed/mp3_robustness/mp3_64/sample_02741.mp3,True,encoded,1440540
sample_02742,FAKE,data/raw/Echoes/Echoes/TTA/stableaudio/Music_For_an_Underground_Circu_Ergo_Phizmiz_stableaudio_TTA_001.mp3,mp3_128,128k,data/processed/mp3_robustness/mp3_128/sample_02742.mp3,True,encoded,2881036
sample_02742,FAKE,data/raw/Echoes/Echoes/TTA/stableaudio/Music_For_an_Underground_Circu_Ergo_Phizmiz_stableaudio_TTA_001.mp3,mp3_64,64k,data/processed/mp3_robustness/mp3_64/sample_02742.mp3,True,encoded,1440540
sample_02752,FAKE,data/raw/Echoes/Echoes/TTA/stableaudio/Production_Bird_Names_stableaudio_TTA_001.mp3,mp3_128,128k,data/processed/mp3_robustness/mp3_128/sample_02752.mp3,True,encoded,2881036
sample_02752,FAKE,data/raw/Echoes/Echoes/TTA/stableaudio/Production_Bird_Names_stableaudio_TTA_001.mp3,mp3_64,64k,data/processed/mp3_robustness/mp3_64/sample_02752.mp3,True,encoded,1440540
sample_02756,FAKE,data/raw/Echoes/Echoes/TTA/stableaudio/She_Works_Tepid_Waters_Bird_Names_stableaudio_TTA_001.mp3,mp3_128,128k,data/processed/mp3_robustness/mp3_128/sample_02756.mp3,True,encoded,2881036
sample_02756,FAKE,data/raw/Echoes/Echoes/TTA/stableaudio/She_Works_Tepid_Waters_Bird_Names_stableaudio_TTA_001.mp3,mp3_64,64k,data/processed/mp3_robustness/mp3_64/sample_02756.mp3,True,encoded,1440540
sample_02759,FAKE,data/raw/Echoes/Echoes/TTA/stableaudio/Something_Dirty_Ergo_Phizmiz_stableaudio_TTA_001.mp3,mp3_128,128k,data/processed/mp3_robustness/mp3_128/sample_02759.mp3,True,encoded,2881036
sample_02759,FAKE,data/raw/Echoes/Echoes/TTA/stableaudio/Something_Dirty_Ergo_Phizmiz_stableaudio_TTA_001.mp3,mp3_64,64k,data/processed/mp3_robustness/mp3_64/sample_02759.mp3,True,encoded,1440540
sample_02767,FAKE,data/raw/Echoes/Echoes/TTA/stableaudio/The_Pursuit_of_Unintentional_Humor_Oh_Yeah_the_Future_stableaudio_TTA_001.mp3,mp3_128,128k,data/processed/mp3_robustness/mp3_128/sample_02767.mp3,True,encoded,2881036
sample_02767,FAKE,data/raw/Echoes/Echoes/TTA/stableaudio/The_Pursuit_of_Unintentional_Humor_Oh_Yeah_the_Future_stableaudio_TTA_001.mp3,mp3_64,64k,data/processed/mp3_robustness/mp3_64/sample_02767.mp3,True,encoded,1440540
sample_02773,FAKE,data/raw/Echoes/Echoes/TTA/stableaudio/Troubles_Ive_seen_Malaventura_stableaudio_TTA_001.mp3,mp3_128,128k,data/processed/mp3_robustness/mp3_128/sample_02773.mp3,True,encoded,2881036
sample_02773,FAKE,data/raw/Echoes/Echoes/TTA/stableaudio/Troubles_Ive_seen_Malaventura_stableaudio_TTA_001.mp3,mp3_64,64k,data/processed/mp3_robustness/mp3_64/sample_02773.mp3,True,encoded,1440540
sample_02782,FAKE,data/raw/Echoes/Echoes/TTA/stableaudio/5_Lexington_Isle_of_Pine_stableaudio_TTA_001.mp3,mp3_128,128k,data/processed/mp3_robustness/mp3_128/sample_02782.mp3,True,encoded,2881036
sample_02782,FAKE,data/raw/Echoes/Echoes/TTA/stableaudio/5_Lexington_Isle_of_Pine_stableaudio_TTA_001.mp3,mp3_64,64k,data/processed/mp3_robustness/mp3_64/sample_02782.mp3,True,encoded,1440540
sample_02785,FAKE,data/raw/Echoes/Echoes/TTA/stableaudio/Attention_Pete_Prodoehl_stableaudio_TTA_001.mp3,mp3_128,128k,data/processed/mp3_robustness/mp3_128/sample_02785.mp3,True,encoded,2881036
sample_02785,FAKE,data/raw/Echoes/Echoes/TTA/stableaudio/Attention_Pete_Prodoehl_stableaudio_TTA_001.mp3,mp3_64,64k,data/processed/mp3_robustness/mp3_64/sample_02785.mp3,True,encoded,1440540
sample_02808,FAKE,data/raw/Echoes/Echoes/TTA/stableaudio/Head_of_Ancante_Talking_Tree_Akchamel_The_Giver_of_Illness_stableaudio_TTA_001.mp3,mp3_128,128k,data/processed/mp3_robustness/mp3_128/sample_02808.mp3,True,encoded,2881036
sample_02808,FAKE,data/raw/Echoes/Echoes/TTA/stableaudio/Head_of_Ancante_Talking_Tree_Akchamel_The_Giver_of_Illness_stableaudio_TTA_001.mp3,mp3_64,64k,data/processed/mp3_robustness/mp3_64/sample_02808.mp3,True,encoded,1440540
sample_02822,FAKE,data/raw/Echoes/Echoes/TTA/stableaudio/LIQUID_SKULLS_voyageurs_stableaudio_TTA_001.mp3,mp3_128,128k,data/processed/mp3_robustness/mp3_128/sample_02822.mp3,True,encoded,2881036
sample_02822,FAKE,data/raw/Echoes/Echoes/TTA/stableaudio/LIQUID_SKULLS_voyageurs_stableaudio_TTA_001.mp3,mp3_64,64k,data/processed/mp3_robustness/mp3_64/sample_02822.mp3,True,encoded,1440540
sample_02824,FAKE,data/raw/Echoes/Echoes/TTA/stableaudio/Love_Dream_The_Zombie_Dandies_stableaudio_TTA_001.mp3,mp3_128,128k,data/processed/mp3_robustness/mp3_128/sample_02824.mp3,True,encoded,2881036
sample_02824,FAKE,data/raw/Echoes/Echoes/TTA/stableaudio/Love_Dream_The_Zombie_Dandies_stableaudio_TTA_001.mp3,mp3_64,64k,data/processed/mp3_robustness/mp3_64/sample_02824.mp3,True,encoded,1440540
sample_02832,FAKE,data/raw/Echoes/Echoes/TTA/stableaudio/Puertas_de_Fuego_Guerra_de_Cerdos_stableaudio_TTA_001.mp3,mp3_128,128k,data/processed/mp3_robustness/mp3_128/sample_02832.mp3,True,encoded,2881036
sample_02832,FAKE,data/raw/Echoes/Echoes/TTA/stableaudio/Puertas_de_Fuego_Guerra_de_Cerdos_stableaudio_TTA_001.mp3,mp3_64,64k,data/processed/mp3_robustness/mp3_64/sample_02832.mp3,True,encoded,1440540
sample_02839,FAKE,data/raw/Echoes/Echoes/TTA/stableaudio/Sfogare_Il_Dissenso_Deiezione_HC_stableaudio_TTA_001.mp3,mp3_128,128k,data/processed/mp3_robustness/mp3_128/sample_02839.mp3,True,encoded,2881036
sample_02839,FAKE,data/raw/Echoes/Echoes/TTA/stableaudio/Sfogare_Il_Dissenso_Deiezione_HC_stableaudio_TTA_001.mp3,mp3_64,64k,data/processed/mp3_robustness/mp3_64/sample_02839.mp3,True,encoded,1440540
sample_02843,FAKE,data/raw/Echoes/Echoes/TTA/stableaudio/Sonzis_FM_Pipe_Choir_stableaudio_TTA_001.mp3,mp3_128,128k,data/processed/mp3_robustness/mp3_128/sample_02843.mp3,True,encoded,2881036
sample_02843,FAKE,data/raw/Echoes/Echoes/TTA/stableaudio/Sonzis_FM_Pipe_Choir_stableaudio_TTA_001.mp3,mp3_64,64k,data/processed/mp3_robustness/mp3_64/sample_02843.mp3,True,encoded,1440540
sample_02846,FAKE,data/raw/Echoes/Echoes/TTA/stableaudio/Stuttgart_Portrayal_stableaudio_TTA_001.mp3,mp3_128,128k,data/processed/mp3_robustness/mp3_128/sample_02846.mp3,True,encoded,2881036
sample_02846,FAKE,data/raw/Echoes/Echoes/TTA/stableaudio/Stuttgart_Portrayal_stableaudio_TTA_001.mp3,mp3_64,64k,data/processed/mp3_robustness/mp3_64/sample_02846.mp3,True,encoded,1440540
sample_02852,FAKE,data/raw/Echoes/Echoes/TTA/stableaudio/Untitled_Fatal_Injection_stableaudio_TTA_001.mp3,mp3_128,128k,data/processed/mp3_robustness/mp3_128/sample_02852.mp3,True,encoded,2881036
sample_02852,FAKE,data/raw/Echoes/Echoes/TTA/stableaudio/Untitled_Fatal_Injection_stableaudio_TTA_001.mp3,mp3_64,64k,data/processed/mp3_robustness/mp3_64/sample_02852.mp3,True,encoded,1440540
sample_02857,FAKE,data/raw/Echoes/Echoes/TTA/stableaudio/Who_Loves_You_Dear_Mink_Lungs_stableaudio_TTA_001.mp3,mp3_128,128k,data/processed/mp3_robustness/mp3_128/sample_02857.mp3,True,encoded,2881036
sample_02857,FAKE,data/raw/Echoes/Echoes/TTA/stableaudio/Who_Loves_You_Dear_Mink_Lungs_stableaudio_TTA_001.mp3,mp3_64,64k,data/processed/mp3_robustness/mp3_64/sample_02857.mp3,True,encoded,1440540
sample_02877,FAKE,data/raw/Echoes/Echoes/TTA/elevenlabs/Attention_Pete_Prodoehl_elevenlabs_TTA_001.mp3,mp3_128,128k,data/processed/mp3_robustness/mp3_128/sample_02877.mp3,True,encoded,2881454
sample_02877,FAKE,data/raw/Echoes/Echoes/TTA/elevenlabs/Attention_Pete_Prodoehl_elevenlabs_TTA_001.mp3,mp3_64,64k,data/processed/mp3_robustness/mp3_64/sample_02877.mp3,True,encoded,1440749
sample_02878,FAKE,data/raw/Echoes/Echoes/TTA/elevenlabs/Attention_Pete_Prodoehl_elevenlabs_TTA_002.mp3,mp3_128,128k,data/processed/mp3_robustness/mp3_128/sample_02878.mp3,True,encoded,2881454
sample_02878,FAKE,data/raw/Echoes/Echoes/TTA/elevenlabs/Attention_Pete_Prodoehl_elevenlabs_TTA_002.mp3,mp3_64,64k,data/processed/mp3_robustness/mp3_64/sample_02878.mp3,True,encoded,1440749
sample_02903,FAKE,data/raw/Echoes/Echoes/TTA/elevenlabs/Dance_Harder_Three_Chain_Links_elevenlabs_TTA_001.mp3,mp3_128,128k,data/processed/mp3_robustness/mp3_128/sample_02903.mp3,True,encoded,3361689
sample_02903,FAKE,data/raw/Echoes/Echoes/TTA/elevenlabs/Dance_Harder_Three_Chain_Links_elevenlabs_TTA_001.mp3,mp3_64,64k,data/processed/mp3_robustness/mp3_64/sample_02903.mp3,True,encoded,1680866
sample_02904,FAKE,data/raw/Echoes/Echoes/TTA/elevenlabs/Dance_Harder_Three_Chain_Links_elevenlabs_TTA_002.mp3,mp3_128,128k,data/processed/mp3_robustness/mp3_128/sample_02904.mp3,True,encoded,2881454
sample_02904,FAKE,data/raw/Echoes/Echoes/TTA/elevenlabs/Dance_Harder_Three_Chain_Links_elevenlabs_TTA_002.mp3,mp3_64,64k,data/processed/mp3_robustness/mp3_64/sample_02904.mp3,True,encoded,1440749
sample_02907,FAKE,data/raw/Echoes/Echoes/TTA/elevenlabs/Different_Day_First_elevenlabs_TTA_001.mp3,mp3_128,128k,data/processed/mp3_robustness/mp3_128/sample_02907.mp3,True,encoded,3361689
sample_02907,FAKE,data/raw/Echoes/Echoes/TTA/elevenlabs/Different_Day_First_elevenlabs_TTA_001.mp3,mp3_64,64k,data/processed/mp3_robustness/mp3_64/sample_02907.mp3,True,encoded,1680866
sample_02908,FAKE,data/raw/Echoes/Echoes/TTA/elevenlabs/Different_Day_First_elevenlabs_TTA_002.mp3,mp3_128,128k,data/processed/mp3_robustness/mp3_128/sample_02908.mp3,True,encoded,3361689
sample_02908,FAKE,data/raw/Echoes/Echoes/TTA/elevenlabs/Different_Day_First_elevenlabs_TTA_002.mp3,mp3_64,64k,data/processed/mp3_robustness/mp3_64/sample_02908.mp3,True,encoded,1680866
sample_02931,FAKE,data/raw/Echoes/Echoes/TTA/elevenlabs/Fuckaboing_RoccoW_elevenlabs_TTA_001.mp3,mp3_128,128k,data/processed/mp3_robustness/mp3_128/sample_02931.mp3,True,encoded,2401637
sample_02931,FAKE,data/raw/Echoes/Echoes/TTA/elevenlabs/Fuckaboing_RoccoW_elevenlabs_TTA_001.mp3,mp3_64,64k,data/processed/mp3_robustness/mp3_64/sample_02931.mp3,True,encoded,1200840
sample_02932,FAKE,data/raw/Echoes/Echoes/TTA/elevenlabs/Fuckaboing_RoccoW_elevenlabs_TTA_002.mp3,mp3_128,128k,data/processed/mp3_robustness/mp3_128/sample_02932.mp3,True,encoded,2401637
sample_02932,FAKE,data/raw/Echoes/Echoes/TTA/elevenlabs/Fuckaboing_RoccoW_elevenlabs_TTA_002.mp3,mp3_64,64k,data/processed/mp3_robustness/mp3_64/sample_02932.mp3,True,encoded,1200840
sample_02939,FAKE,data/raw/Echoes/Echoes/TTA/elevenlabs/Head_of_Ancante_Talking_Tree_Akchamel_The_Giver_of_Illness_elevenlabs_TTA_001.mp3,mp3_128,128k,data/processed/mp3_robustness/mp3_128/sample_02939.mp3,True,encoded,3361689
sample_02939,FAKE,data/raw/Echoes/Echoes/TTA/elevenlabs/Head_of_Ancante_Talking_Tree_Akchamel_The_Giver_of_Illness_elevenlabs_TTA_001.mp3,mp3_64,64k,data/processed/mp3_robustness/mp3_64/sample_02939.mp3,True,encoded,1680866
sample_02940,FAKE,data/raw/Echoes/Echoes/TTA/elevenlabs/Head_of_Ancante_Talking_Tree_Akchamel_The_Giver_of_Illness_elevenlabs_TTA_002.mp3,mp3_128,128k,data/processed/mp3_robustness/mp3_128/sample_02940.mp3,True,encoded,3361689
sample_02940,FAKE,data/raw/Echoes/Echoes/TTA/elevenlabs/Head_of_Ancante_Talking_Tree_Akchamel_The_Giver_of_Illness_elevenlabs_TTA_002.mp3,mp3_64,64k,data/processed/mp3_robustness/mp3_64/sample_02940.mp3,True,encoded,1680866
sample_02941,FAKE,data/raw/Echoes/Echoes/TTA/elevenlabs/Hungry_Oh_Yeah_the_Future_elevenlabs_TTA_001.mp3,mp3_128,128k,data/processed/mp3_robustness/mp3_128/sample_02941.mp3,True,encoded,3601598
sample_02941,FAKE,data/raw/Echoes/Echoes/TTA/elevenlabs/Hungry_Oh_Yeah_the_Future_elevenlabs_TTA_001.mp3,mp3_64,64k,data/processed/mp3_robustness/mp3_64/sample_02941.mp3,True,encoded,1800821
sample_02942,FAKE,data/raw/Echoes/Echoes/TTA/elevenlabs/Hungry_Oh_Yeah_the_Future_elevenlabs_TTA_002.mp3,mp3_128,128k,data/processed/mp3_robustness/mp3_128/sample_02942.mp3,True,encoded,3361689
sample_02942,FAKE,data/raw/Echoes/Echoes/TTA/elevenlabs/Hungry_Oh_Yeah_the_Future_elevenlabs_TTA_002.mp3,mp3_64,64k,data/processed/mp3_robustness/mp3_64/sample_02942.mp3,True,encoded,1680866
sample_02947,FAKE,data/raw/Echoes/Echoes/TTA/elevenlabs/I_Inflammator_elevenlabs_TTA_001.mp3,mp3_128,128k,data/processed/mp3_robustness/mp3_128/sample_02947.mp3,True,encoded,3361689
sample_02947,FAKE,data/raw/Echoes/Echoes/TTA/elevenlabs/I_Inflammator_elevenlabs_TTA_001.mp3,mp3_64,64k,data/processed/mp3_robustness/mp3_64/sample_02947.mp3,True,encoded,1680866
sample_02948,FAKE,data/raw/Echoes/Echoes/TTA/elevenlabs/I_Inflammator_elevenlabs_TTA_002.mp3,mp3_128,128k,data/processed/mp3_robustness/mp3_128/sample_02948.mp3,True,encoded,3361689
sample_02948,FAKE,data/raw/Echoes/Echoes/TTA/elevenlabs/I_Inflammator_elevenlabs_TTA_002.mp3,mp3_64,64k,data/processed/mp3_robustness/mp3_64/sample_02948.mp3,True,encoded,1680866
sample_02971,FAKE,data/raw/Echoes/Echoes/TTA/elevenlabs/LIQUID_SKULLS_voyageurs_elevenlabs_TTA_001.mp3,mp3_128,128k,data/processed/mp3_robustness/mp3_128/sample_02971.mp3,True,encoded,3361689
sample_02971,FAKE,data/raw/Echoes/Echoes/TTA/elevenlabs/LIQUID_SKULLS_voyageurs_elevenlabs_TTA_001.mp3,mp3_64,64k,data/processed/mp3_robustness/mp3_64/sample_02971.mp3,True,encoded,1680866
sample_02972,FAKE,data/raw/Echoes/Echoes/TTA/elevenlabs/LIQUID_SKULLS_voyageurs_elevenlabs_TTA_002.mp3,mp3_128,128k,data/processed/mp3_robustness/mp3_128/sample_02972.mp3,True,encoded,3361689
sample_02972,FAKE,data/raw/Echoes/Echoes/TTA/elevenlabs/LIQUID_SKULLS_voyageurs_elevenlabs_TTA_002.mp3,mp3_64,64k,data/processed/mp3_robustness/mp3_64/sample_02972.mp3,True,encoded,1680866
sample_02977,FAKE,data/raw/Echoes/Echoes/TTA/elevenlabs/Love_Dream_The_Zombie_Dandies_elevenlabs_TTA_001.mp3,mp3_128,128k,data/processed/mp3_robustness/mp3_128/sample_02977.mp3,True,encoded,2881454
sample_02977,FAKE,data/raw/Echoes/Echoes/TTA/elevenlabs/Love_Dream_The_Zombie_Dandies_elevenlabs_TTA_001.mp3,mp3_64,64k,data/processed/mp3_robustness/mp3_64/sample_02977.mp3,True,encoded,1440749
sample_02978,FAKE,data/raw/Echoes/Echoes/TTA/elevenlabs/Love_Dream_The_Zombie_Dandies_elevenlabs_TTA_002.mp3,mp3_128,128k,data/processed/mp3_robustness/mp3_128/sample_02978.mp3,True,encoded,2081480
sample_02978,FAKE,data/raw/Echoes/Echoes/TTA/elevenlabs/Love_Dream_The_Zombie_Dandies_elevenlabs_TTA_002.mp3,mp3_64,64k,data/processed/mp3_robustness/mp3_64/sample_02978.mp3,True,encoded,1040762
sample_02991,FAKE,data/raw/Echoes/Echoes/TTA/elevenlabs/Motocross_Mania_Monroeville_Music_Center_elevenlabs_TTA_001.mp3,mp3_128,128k,data/processed/mp3_robustness/mp3_128/sample_02991.mp3,True,encoded,2881454
sample_02991,FAKE,data/raw/Echoes/Echoes/TTA/elevenlabs/Motocross_Mania_Monroeville_Music_Center_elevenlabs_TTA_001.mp3,mp3_64,64k,data/processed/mp3_robustness/mp3_64/sample_02991.mp3,True,encoded,1440749
sample_02992,FAKE,data/raw/Echoes/Echoes/TTA/elevenlabs/Motocross_Mania_Monroeville_Music_Center_elevenlabs_TTA_002.mp3,mp3_128,128k,data/processed/mp3_robustness/mp3_128/sample_02992.mp3,True,encoded,2881454
sample_02992,FAKE,data/raw/Echoes/Echoes/TTA/elevenlabs/Motocross_Mania_Monroeville_Music_Center_elevenlabs_TTA_002.mp3,mp3_64,64k,data/processed/mp3_robustness/mp3_64/sample_02992.mp3,True,encoded,1440749
sample_02995,FAKE,data/raw/Echoes/Echoes/TTA/elevenlabs/Music_For_an_Underground_Circu_Ergo_Phizmiz_elevenlabs_TTA_001.mp3,mp3_128,128k,data/processed/mp3_robustness/mp3_128/sample_02995.mp3,True,encoded,2881454
sample_02995,FAKE,data/raw/Echoes/Echoes/TTA/elevenlabs/Music_For_an_Underground_Circu_Ergo_Phizmiz_elevenlabs_TTA_001.mp3,mp3_64,64k,data/processed/mp3_robustness/mp3_64/sample_02995.mp3,True,encoded,1440749
sample_02996,FAKE,data/raw/Echoes/Echoes/TTA/elevenlabs/Music_For_an_Underground_Circu_Ergo_Phizmiz_elevenlabs_TTA_002.mp3,mp3_128,128k,data/processed/mp3_robustness/mp3_128/sample_02996.mp3,True,encoded,2881454
sample_02996,FAKE,data/raw/Echoes/Echoes/TTA/elevenlabs/Music_For_an_Underground_Circu_Ergo_Phizmiz_elevenlabs_TTA_002.mp3,mp3_64,64k,data/processed/mp3_robustness/mp3_64/sample_02996.mp3,True,encoded,1440749
sample_03003,FAKE,data/raw/Echoes/Echoes/TTA/elevenlabs/Night_Owl_Broke_For_Free_elevenlabs_TTA_001.mp3,mp3_128,128k,data/processed/mp3_robustness/mp3_128/sample_03003.mp3,True,encoded,2881454
sample_03003,FAKE,data/raw/Echoes/Echoes/TTA/elevenlabs/Night_Owl_Broke_For_Free_elevenlabs_TTA_001.mp3,mp3_64,64k,data/processed/mp3_robustness/mp3_64/sample_03003.mp3,True,encoded,1440749
sample_03004,FAKE,data/raw/Echoes/Echoes/TTA/elevenlabs/Night_Owl_Broke_For_Free_elevenlabs_TTA_002.mp3,mp3_128,128k,data/processed/mp3_robustness/mp3_128/sample_03004.mp3,True,encoded,2881454
sample_03004,FAKE,data/raw/Echoes/Echoes/TTA/elevenlabs/Night_Owl_Broke_For_Free_elevenlabs_TTA_002.mp3,mp3_64,64k,data/processed/mp3_robustness/mp3_64/sample_03004.mp3,True,encoded,1440749
sample_03031,FAKE,data/raw/Echoes/Echoes/TTA/elevenlabs/Pista_Afuera_Epstein_elevenlabs_TTA_001.mp3,mp3_128,128k,data/processed/mp3_robustness/mp3_128/sample_03031.mp3,True,encoded,2881454
sample_03031,FAKE,data/raw/Echoes/Echoes/TTA/elevenlabs/Pista_Afuera_Epstein_elevenlabs_TTA_001.mp3,mp3_64,64k,data/processed/mp3_robustness/mp3_64/sample_03031.mp3,True,encoded,1440749
sample_03032,FAKE,data/raw/Echoes/Echoes/TTA/elevenlabs/Pista_Afuera_Epstein_elevenlabs_TTA_002.mp3,mp3_128,128k,data/processed/mp3_robustness/mp3_128/sample_03032.mp3,True,encoded,3361689
sample_03032,FAKE,data/raw/Echoes/Echoes/TTA/elevenlabs/Pista_Afuera_Epstein_elevenlabs_TTA_002.mp3,mp3_64,64k,data/processed/mp3_robustness/mp3_64/sample_03032.mp3,True,encoded,1680866
sample_03035,FAKE,data/raw/Echoes/Echoes/TTA/elevenlabs/Realize_Me_Jim_Rooster_elevenlabs_TTA_001.mp3,mp3_128,128k,data/processed/mp3_robustness/mp3_128/sample_03035.mp3,True,encoded,2881454
sample_03035,FAKE,data/raw/Echoes/Echoes/TTA/elevenlabs/Realize_Me_Jim_Rooster_elevenlabs_TTA_001.mp3,mp3_64,64k,data/processed/mp3_robustness/mp3_64/sample_03035.mp3,True,encoded,1440749
sample_03036,FAKE,data/raw/Echoes/Echoes/TTA/elevenlabs/Realize_Me_Jim_Rooster_elevenlabs_TTA_002.mp3,mp3_128,128k,data/processed/mp3_robustness/mp3_128/sample_03036.mp3,True,encoded,3361689
sample_03036,FAKE,data/raw/Echoes/Echoes/TTA/elevenlabs/Realize_Me_Jim_Rooster_elevenlabs_TTA_002.mp3,mp3_64,64k,data/processed/mp3_robustness/mp3_64/sample_03036.mp3,True,encoded,1680866
sample_03037,FAKE,data/raw/Echoes/Echoes/TTA/elevenlabs/Resistentialism_Nihilore_elevenlabs_TTA_001.mp3,mp3_128,128k,data/processed/mp3_robustness/mp3_128/sample_03037.mp3,True,encoded,2881454
sample_03037,FAKE,data/raw/Echoes/Echoes/TTA/elevenlabs/Resistentialism_Nihilore_elevenlabs_TTA_001.mp3,mp3_64,64k,data/processed/mp3_robustness/mp3_64/sample_03037.mp3,True,encoded,1440749
sample_03038,FAKE,data/raw/Echoes/Echoes/TTA/elevenlabs/Resistentialism_Nihilore_elevenlabs_TTA_002.mp3,mp3_128,128k,data/processed/mp3_robustness/mp3_128/sample_03038.mp3,True,encoded,3361689
sample_03038,FAKE,data/raw/Echoes/Echoes/TTA/elevenlabs/Resistentialism_Nihilore_elevenlabs_TTA_002.mp3,mp3_64,64k,data/processed/mp3_robustness/mp3_64/sample_03038.mp3,True,encoded,1680866
sample_03061,FAKE,data/raw/Echoes/Echoes/TTA/elevenlabs/Sfogare_Il_Dissenso_Deiezione_HC_elevenlabs_TTA_001.mp3,mp3_128,128k,data/processed/mp3_robustness/mp3_128/sample_03061.mp3,True,encoded,2401637
sample_03061,FAKE,data/raw/Echoes/Echoes/TTA/elevenlabs/Sfogare_Il_Dissenso_Deiezione_HC_elevenlabs_TTA_001.mp3,mp3_64,64k,data/processed/mp3_robustness/mp3_64/sample_03061.mp3,True,encoded,1200840
sample_03062,FAKE,data/raw/Echoes/Echoes/TTA/elevenlabs/Sfogare_Il_Dissenso_Deiezione_HC_elevenlabs_TTA_002.mp3,mp3_128,128k,data/processed/mp3_robustness/mp3_128/sample_03062.mp3,True,encoded,2401637
sample_03062,FAKE,data/raw/Echoes/Echoes/TTA/elevenlabs/Sfogare_Il_Dissenso_Deiezione_HC_elevenlabs_TTA_002.mp3,mp3_64,64k,data/processed/mp3_robustness/mp3_64/sample_03062.mp3,True,encoded,1200840
sample_03065,FAKE,data/raw/Echoes/Echoes/TTA/elevenlabs/She_Works_Tepid_Waters_Bird_Names_elevenlabs_TTA_001.mp3,mp3_128,128k,data/processed/mp3_robustness/mp3_128/sample_03065.mp3,True,encoded,3361689
sample_03065,FAKE,data/raw/Echoes/Echoes/TTA/elevenlabs/She_Works_Tepid_Waters_Bird_Names_elevenlabs_TTA_001.mp3,mp3_64,64k,data/processed/mp3_robustness/mp3_64/sample_03065.mp3,True,encoded,1680866
sample_03066,FAKE,data/raw/Echoes/Echoes/TTA/elevenlabs/She_Works_Tepid_Waters_Bird_Names_elevenlabs_TTA_002.mp3,mp3_128,128k,data/processed/mp3_robustness/mp3_128/sample_03066.mp3,True,encoded,2801624
sample_03066,FAKE,data/raw/Echoes/Echoes/TTA/elevenlabs/She_Works_Tepid_Waters_Bird_Names_elevenlabs_TTA_002.mp3,mp3_64,64k,data/processed/mp3_robustness/mp3_64/sample_03066.mp3,True,encoded,1400834
